entity_id	text	label
8035	Microwave Imaging Using the Finite Element Method and a Sensitivity Analysis Approach.	3
8036	Registration of Stereo and Temporal Images of the Retina.	3
8037	Nonlinear Multiscale Analysis of 3D Echocardiographic Sequences.	3
8038	Segmentation of Digitised Dermatoscopic Images by 2D Colour Clustering.	3
8039	Medical Node Models to Identify and Measure Objects in Real-Time 3D Echocardiography.	3
8040	Off-Resonance Correction of MR Images.	3
8041	A Characterization of the Geometric Architecture of the Peritalar Joint Complex via MRI: An Aid to Classification of Foot Type.	3
8042	Time-Frequency MEG-MUSIC Algorithm.	3
8043	Performance Analysis of Maximum Intensity Projection Algorithm for Display of MRA Images.	3
8044	Segmentation of Medical Images Using LEGION.	3
8045	Shape-based nonrigid correspondence with application to heart motion analysis.	3
8046	Modeling and optimization of rotational C-arm stereoscopic X-ray angiography.	3
8047	Mathematical Analysis of Lead Field Expansions.	3
8048	Deformation Analysis to Detect and Quantify Active Lesions in 3D Medical Image Sequences.	3
8049	Confidence Maps and Confidence Intervals for Near Infrared Images in Breast Cancer.	3
8050	Geometrically Correct 3-D Reconstruction of Intravascular Ultrasound Images by Fusion with Biplane Angiography - Methods and Validation.	3
8051	A Cone-Beam Reconstruction Algorithm for Circle-Plus-Arc Data Acquisition Geometry.	3
8052	Pixel-wise Fusion for Optimizing SNR in Multiple-Plate Computed Radiography Imaging.	3
8053	Fast Optimal Image Reconstruction for Dynamic PET.	3
8054	Retrospective Intermodality Registration Techniques for Images of the Head: Surface-based Versus Volume-based.	3
8055	Perception of Temporally Filtered X-ray Fluoroscopy Images.	3
8056	An adaptive segmentation algorithm for time-of-flight MRA data.	3
8057	Determining X-ray Projections for Coil Treatments of Intracranial Aneurysms.	3
8058	Reconstruction of the Human Cerebral Cortex from Magnetic Resonance Images.	3
8059	Penalized-Likelihood Estimators and Noise Analysis for Randoms-Precorrected PET Transmission Scans.	3
8060	Longitudinal Sampling and Aliasing in Spiral CT.	3
8061	A Unified Reconstruction Framework for Both Parallel-Beam and Variable Focal Length Fan-Beam Collimators by a Cormack-Type Inversion of Exponential Radon Transform.	3
8062	A Multi-Modal Registration Algorithm of Eye Fundus Images Using Vessels Detection and Hough Transform.	3
8063	A Projector/Backprojector with Slice-to-Slice Blurring for Efficient 3D Scatter Modeling.	3
8064	Segmentation and Measurement of the Cortex from 3D MR Images Using Coupled Surfaces Propagation.	3
8065	A spatiotemporal model of cyclic kinematics and its application to analyzing nonrigid motion with MR velocity images.	3
8066	A Model-Based Method for the Reconstruction of Total Knee Replacement Kinematics.	3
8067	White Paper: Multicenter Patient Records Research: Security Policies and Tools.	3
8068	Research Paper: Improving Response to Critical Laboratory Results with Automation: Results of a Randomized Controlled Trial.	3
8069	Research Paper: Contrasting Views of Physicians and Nurses about an Inpatient Computer-based Provider Order-entry System.	3
8070	Model Formulation: A Design Model for Computer-based Guideline Implementation Based on Information Management Services.	3
8071	Review Paper: Applications of Telemedicine and Telecommunications to Disaster Medicine: Historical and Future Perspectives.	3
8072	Viewpoint: Information Technology Outside Health Care: What Does It Matter to Us?	3
8073	Viewpoint: The Limited Use of Digital Ink in the Private-sector Primary Care Physician's Office.	3
8074	"Research Paper: An Ethnographic, Controlled Study of the Use of a Computer-based Histology Atlas during a Laboratory Course."	3
8075	Research Paper: The Determination of Relevant Goals and Criteria Used to Select an Automated Patient Care Information System: A Delphi Approach.	3
8076	Research Paper: A Semantic Lexicon for Medical Language Processing.	3
8077	Review Paper: The Basis for Using the Internet to Support the Information Needs of Primary Care.	3
8078	Viewpoint: Clinical Care and the Factory Floor.	3
8079	Research Paper: The Impact of Computerized Physician Order Entry on Medication Error Prevention.	3
8080	"Model Formulation: A Model for Enhancing Internet Medical Document Retrieval with ""Medical Core Metadata""."	3
8081	"The View from 30, 000 Feet."	3
8082	White Paper: Evaluation of Vocabularies for Electronic Laboratory Reporting to Public Health Agencies.	3
8083	Viewpoint: Personalized Health Care and Business Success: Can Informatics Bring Us to the Promised Land?	3
8084	Research Paper: Decision Support for Patient Preference-based Care Planning: Effects on Nursing Care and Patient Outcomes.	3
8085	Research Paper: Attitudes of First-year Medical Students Toward the Confidentiality of Computerized Patient Records.	3
8086	Model Formulation: Units of Measure in Clinical Information Systems.	3
8087	White Paper: Health Informatics: Linking Investment to Value.	3
8088	Viewpoint: IAIMS: An Interview with Dick West.	3
8089	Review: Computer-based Guideline Implementation Systems: A Systematic Review of Functionality and Effectiveness.	3
8090	Viewpoint: Informatics at the National Institues of Health: A Call to Action.	3
8091	Application of Information Technology: Pilot Study of a Point-of-use Decision Support Tool for Cancer Clinical Trials Eligibility.	3
8092	Application of Information Technology: Organization of Heterogeneous Scientific Data Using the EAV/CR Representation.	3
8093	Toward a Measured Approach to Medical Informatics.	3
8094	Research Paper: Influence of Case and Physician Characteristics on Perceptions of Decision Support Systems.	3
8095	Case Report: General Practice Registration Networks in the Netherlands: A Brief Report.	3
8096	Research Paper: Analysis of the Practice Guidelines of the Dutch College of General Practitioners with Respect to the Use of Blood Tests.	3
8097	Research Paper: Image Acquisition Context: Procedure Description Attributes for Clinically Relevant Indexing and Selective Retrieval of Biomedical Images.	3
8098	Research Paper: A Reliability Study for Evaluating Information Extraction from Radiology Reports.	3
8099	Model Formulation: Automated Diagnosis of Data-Model Conflicts Using Metadata.	3
8100	Viewpoint: The Business Value of Health Care Information Technology.	3
8101	"Focusing Energy on Biomedical Engineering, Imaging, and Informatics Research."	3
8102	Viewpoint: The Decline and Fall of Esperanto: Lessons for Standards Committees.	3
8103	Research Paper: Use of Meta-analytic Results to Facilitate Shared Decision Making.	3
8104	Viewpoint: A Vision of Health Care and Informatics in 2008.	3
8105	Original Investigation: Semi-automated Entry of Clinical Temporal-abstraction Knowledge.	3
8106	Model Formulation: Benefits of an Object-oriented Database Representation for Controlled Medical Terminologies.	3
8107	Research Paper: Effects of a Decision Support System on Physicians' Diagnostic Performance.	3
8108	Research Paper: Representing Information in Patient Reports Using Natural Language Processing and the Extensible Markup Language.	3
8109	"Case Report: Great Earthquakes and Medical Information Systems, with Special Reference to Telecommunications."	3
8110	Research Paper: Ad Hoc Classification of Radiology Reports.	3
8111	Research Paper: Measuring the Effects of Reminders for Outpatient Influenza Immunizations at the Point of Clinical Opportunity.	3
8112	Review: Computer-based Approaches to Patient Education: A Review of the Literature.	3
8113	"Presentation of the Morris F. Collen Award to Robert S. Ledley, DDS."	3
8114	"Research Paper: Use of Computer-based Records, Completeness of Documentation, and Appropriateness of Documented Clinical Decisions."	3
8115	Case Report: Use of MEDLINE by Rural Physicians in Washington State.	3
8116	"Viewpoint: Driving Toward Guiding Principles: A Goal for Privacy, Confidentiality, and Security of Health Information."	3
8117	Careers in Medical Informatics: Medical Informatics Education: The University of Utah Experience.	3
8118	Technology Evaluation: Continuous Speech Recognition for Clinicians.	3
8119	The Challenge to Health Informatics for 1999-2000: Form Creative Partnerships with Industry and Chief Information Officers to Enable People to Use Information to Improve Health.	3
8120	Towards symbolization using data-driven extraction of local trends for ICU monitoring.	3
8121	"Intelligent Data Analysis in Medicine and Pharmacology, Edited by Nada Lavrac, Elpida Keravnou and Blaz Zupan, Kluwer, 1997."	3
8122	"Erratum to Theme Issue on ""Evolutionary Computation in Medicine""."	3
8123	Intelligent analysis of clinical time series: an application in the diabetes mellitus domain.	3
8124	Stability problems with artificial neural networks and the ensemble solution.	3
8125	The learning classifier system: an evolutionary computation approach to knowledge discovery in epidemiologic surveillance.	3
8126	Knowledge-based information management in intensive care and anesthesia.	3
8127	Artificial intelligence in medicine and medical decision making Europe.	3
8128	Internet-based decision-support server for acute abdominal pain.	3
8129	Planning treatment of ischemic heart disease with partially observable Markov decision processes.	3
8130	A cooperative framework for segmentation of MRI brain scans.	3
8131	A comparison between two neural network rule extraction techniques for the diagnosis of hepatobiliary disorders.	3
8132	Evolutionary weighting of image features for diagnosing of CNS tumors.	3
8133	Model-based spectral estimation of Doppler signals using parallel genetic algorithms.	3
8134	A hierarchical neural network algorithm for robust and automatic windowing of MR images.	3
8135	A probabilistic and decision-theoretic approach to the management of infectious disease at the ICU.	3
8136	Formal description of disease courses.	3
8137	Continual planning and scheduling for managing patient tests in hospital laboratories.	3
8138	Predictions of coronary artery stenosis by artificial neural network.	3
8139	Automatic analysis of signals with symbolic content.	3
8140	"Erratum to ""Knowledge discovery and knowledge validation in intensive care""."	3
8141	Knowledge discovery and knowledge validation in intensive care.	3
8142	Toward interactive scheduling systems for managing medical resources.	3
